Id_gracza;Imie;Nazwisko
3410;Cezary;Miśko
3411;Karina;Młocek
3412;Inga;Damps
3413;Bianka;Micał
3414;Dariusz;Waniek
3415;Grzegorz;Zbrożek
3416;Liwia;Bzymek
3417;Klara;Ciereszko
3418;Ada;Bodych
3419;Oskar;Fydrych
3420;Bruno;Zagrajek
3421;Ernest;Sowała
3422;Ewelina;Bakiera
3423;Nela;Pyza
3424;Ada;Cabała
3425;Bartek;Marach
3426;Radosław;Dzwonnik
3427;Roksana;Pagacz
3428;Konrad;Dąbroś
3429;Anna Maria;Fierek
3430;Natasza;Kupaj
3431;Rozalia;Mielcarz
3432;Agnieszka;Salawa
3433;Bartek;Kozubal
3434;Agnieszka;Kurp
3435;Marcelina;Maślach
3436;Julianna;Mularz
3437;Marcin;Dziadura
3438;Sonia;Gilewicz
3439;Juliusz;Schubert
3440;Angelika;Kutek
3441;Filip;Powała
3442;Jakub;Woźniczko
3443;Fabian;Damian
3444;Marianna;Skiepko
3445;Roksana;Sroga
3446;Aleksander;Kowala
3447;Aniela;Glonek
3448;Agnieszka;Kuchciak
3449;Marek;Kopczyk
3450;Dominik;Kniaź
3451;Mariusz;Smykała
3452;Krzysztof;Kierepka
3453;Albert;Anders
3454;Albert;Łokietek
3455;Leon;Mordak
3456;Tomasz;Sot
3457;Julianna;Bik
3458;Eliza;Pawlonka
3459;Ryszard;Kacperek
3460;Dagmara;Swaczyna
3461;Aurelia;Mućko
3462;Rafał;Piekara
3463;Marcelina;Kurz
3464;Liwia;Kielczyk
3465;Maciej;Kulczak
3466;Inga;Kutnik
3467;Olga;Bienia
3468;Dagmara;Bilewicz
3469;Sonia;Grupa
3470;Maciej;Rosada
3471;Inga;Dziwak
3472;Stefan;Łapacz
3473;Dawid;Szczerbiak
3474;Inga;Pacholczak
3475;Kajetan;Babiuch
3476;Tola;Buszta
3477;Aniela;Petrus
3478;Tola;Szpara
3479;Maksymilian;Kunda
3480;Justyna;Szczypiór
3481;Malwina;Zemanek
3482;Ewa;Ścieszka
3483;Kajetan;Wielądek
3484;Nataniel;Grębowiec
3485;Blanka;Łodyga
3486;Michał;Rybus
3487;Marika;Ciapa
3488;Stefan;Uzar
3489;Bruno;Wszoła
3490;Natan;Nesterowicz
3491;Anastazja;Utrata
3492;Melania;Szczubełek
3493;Miłosz;Gąsienica
3494;Agnieszka;Gęsiarz
3495;Olga;Józwik
3496;Artur;Joniak
3497;Marcelina;Pastuszek
3498;Filip;Soroko
3499;Maks;Czenczek
3500;Wojciech;Bejma
3501;Lidia;Pałęga
3502;Jacek;Gustaw
3503;Dominik;Minkiewicz
3504;Nikodem;Szajna
3505;Nataniel;Danilczuk
3506;Ryszard;Grubba
3507;Oliwier;Breguła
3508;Sonia;Jarosik
3509;Olaf;Buszta
3510;Janina;Kyc
3511;Julianna;Kurz
3512;Adam;Glonek
3513;Aurelia;Glazer
3514;Ewa;Kuświk
3515;Tymon;Pachuta
3516;Eryk;Cecot
3517;Kaja;Strojna
3518;Kornel;Cuch
3519;Bruno;Gmur
3520;Malwina;Murat
3521;Olga;Borzym
3522;Maurycy;Pietrus
3523;Aniela;Niedojadło
3524;Sara;Konstanty
3525;Miłosz;Mikita
3526;Grzegorz;Rorat
3527;Justyna;Zacharek
3528;Karina;Ekert
3529;Piotr;Fabiszak
3530;Krystyna;Gorol
3531;Blanka;Balik
3532;Cezary;Sterna
3533;Łukasz;Kokosza
3534;Olga;Jargieło
3535;Ada;Kuboń
3536;Ewelina;Rosołek
3537;Justyna;Bachanek
3538;Kamila;Kędziorek
3539;Jan;Pinda
3540;Tomasz;Olma
3541;Gaja;Teterycz
3542;Julianna;Zawalich
3543;Aleks;Dynia
3544;Sonia;Sławik
3545;Malwina;Peda
3546;Lidia;Karwala
3547;Roksana;Wojak
3548;Emil;Stanisławek
3549;Kaja;Linka
3550;Agnieszka;Meler
3551;Krystian;Majdak
3552;Wojciech;Łupina
3553;Dawid;Matyjas
3554;Anita;Kandziora
3555;Oskar;Jop
3556;Malwina;Kroll
3557;Nicole;Serwa
3558;Krystyna;Kopij
3559;Dagmara;Kopczyk
3560;Igor;Wawrzyczek
3561;Paweł;Bancerz
3562;Anna Maria;Kroll
3563;Lidia;Bochnak
3564;Janina;Starostka
3565;Mateusz;Jany
3566;Dariusz;Rycerz
3567;Angelika;Bender
3568;Karina;Malesza
3569;Krystian;Gabrych
3570;Aleksander;Grygorcewicz
3571;Leon;Kukawka
3572;Kamila;Hanc
3573;Kamil;Węgrzynek
3574;Rafał;Zbrzeźniak
3575;Franciszek;Adamów
3576;Szymon;Pietryga
3577;Sonia;Walusiak
3578;Kazimierz;Laszuk
3579;Norbert;Kurz
3580;Maurycy;Laszczyk
3581;Marcelina;Plizga
3582;Franciszek;Galik
3583;Gaja;Żuchowicz
3584;Błażej;Błądek
3585;Tola;Zimniak
3586;Jan;Potoczna
3587;Alan;Janoszek
3588;Robert;Misiejuk
3589;Sylwia;Szymula
3590;Anastazja;Zadora
3591;Dawid;Wawrzyk
3592;Aurelia;Pazdan
3593;Olga;Dłubak
3594;Ryszard;Preuss
3595;Karina;Czubaszek
3596;Inga;Anders
3597;Nataniel;Burza
3598;Cyprian;Graban
3599;Rozalia;Cader
3600;Janina;Gogol
3601;Marcel;Ruchała
3602;Kornel;Kolbusz
3603;Emil;Siwka
3604;Borys;Cukier
3605;Anastazja;Cukier
3606;Olgierd;Doruch
3607;Inga;Cebulak
3608;Olgierd;Fitas
3609;Marek;Nawrotek
3610;Julianna;Kapka
3611;Mieszko;Samulak
3612;Norbert;Ćwierz
3613;Maurycy;Jajko
3614;Karol;Kukawka
3615;Robert;Misior
3616;Aurelia;Zadka
3617;Anastazja;Suszka
3618;Stefan;Krywult
3619;Ewelina;Batóg
3620;Olaf;Olewniczak
3621;Alan;Matejczuk
3622;Marcelina;Miara
3623;Janina;Klucznik
3624;Tymoteusz;Szklarek
3625;Karina;Mirocha
3626;Jędrzej;Dzieża
3627;Nela;Dudała
3628;Apolonia;Bosek
3629;Maciej;Waluk
3630;Adrianna;Jędruch
3631;Krystyna;Oślizło
3632;Cyprian;Bittner
3633;Rozalia;Raźny
3634;Ewa;Rajtar
3635;Olga;Krzyk
3636;Tymon;Gamoń
3637;Inga;Owsiak
3638;Malwina;Gryta
3639;Elżbieta;Szczap
3640;Tola;Zastawny
3641;Sonia;Radziewicz
3642;Ernest;Seta
3643;Nela;Jacak
3644;Kamil;Koss
3645;Iwo;Ambrożewicz
3646;Janina;Woszczak
3647;Eliza;Anioła
3648;Leonard;Tutka
3649;Paweł;Gałęza
3650;Filip;Szymocha
3651;Olgierd;Goik
3652;Maks;Sudak
3653;Ignacy;Dycha
3654;Fabian;Karalus
3655;Anna Maria;Cichos
3656;Mieszko;Hein
3657;Monika;Grabias
3658;Monika;Ciarka
3659;Ewelina;Goliasz
3660;Nicole;Osman
3661;Leon;Rurka
3662;Przemysław;Proch
3663;Karina;Miecznik
3664;Paweł;Gąszczak
3665;Ernest;Sroga
3666;Natan;Wiza
3667;Mikołaj;Andryszczyk
3668;Gabriel;Makulec
3669;Juliusz;Turoń
3670;Marianna;Członka
3671;Aleks;Szyguła
3672;Marcel;Żelazo
3673;Dorota;Sysło
3674;Józef;Mysiak
3675;Jakub;Groborz
3676;Tadeusz;Miętus
3677;Ida;Kupidura
3678;Anna Maria;Zackiewicz
3679;Aniela;Pyza
3680;Nikodem;Strycharz
3681;Józef;Pindral
3682;Kaja;Sinkiewicz
3683;Marek;Ornat
3684;Konstanty;Marko
3685;Karol;Burzawa
3686;Monika;Langiewicz
3687;Urszula;Ślimak
3688;Róża;Drobisz
3689;Julianna;Kwapień
3690;Melania;Malecha
3691;Oskar;Niedbał
3692;Piotr;Kośka
3693;Paweł;Wojtyna
3694;Janina;Jama
3695;Marcin;Drożdżal
3696;Dorota;Ogonek
3697;Eliza;Wałek
3698;Kamil;Pacura
3699;Nicole;Zaniewicz
3700;Aurelia;Dulemba
3701;Stanisław;Sztaba
3702;Ewelina;Ciechowicz
3703;Oliwier;Brejnak
3704;Szymon;Linkiewicz
3705;Oliwier;Szczap
3706;Rozalia;Piekart
3707;Albert;Białka
3708;Marika;Rup
3709;Apolonia;Utrata
3710;Oliwier;Laszczyk
3711;Justyna;Jancewicz
3712;Blanka;Oleszczak
3713;Borys;Rodzeń
3714;Urszula;Szymańczak
3715;Rozalia;Przewoźniak
3716;Jeremi;Stempniak
3717;Alex;Ograbek
3718;Dorota;Marcol
3719;Leonard;Maligłówka
3720;Urszula;Sobiło
3721;Dawid;Jaskóła
3722;Fryderyk;Jędra
3723;Łukasz;Jędrak
3724;Aurelia;Bartoś
3725;Krystyna;Pacewicz
3726;Bruno;Szrama
3727;Marek;Ślipek
3728;Aleksander;Kornak
3729;Nela;Zieja
3730;Fabian;Brodawka
3731;Angelika;Karol
3732;Iwo;Kamyk
3733;Tobiasz;Mulawa
3734;Róża;Kamyk
3735;Juliusz;Skała
3736;Adrianna;Kiciak
3737;Dariusz;Szkatuła
3738;Leonard;Majerczyk
3739;Olga;Bandyk
3740;Aniela;Komsta
3741;Norbert;Wołoch
3742;Marika;Kus
3743;Wojciech;Sopata
3744;Błażej;Chachuła
3745;Leonard;Ogłaza
3746;Tola;Wiencek
3747;Anna Maria;Flasza
3748;Nela;Łachut
3749;Marika;Prokopczuk
3750;Marika;Sadlik
3751;Ernest;Kochel
3752;Mieszko;Siekierka
3753;Konrad;Bazylewicz
3754;Gabriel;Puto
3755;Mateusz;Szczerbiak
3756;Aleksander;Golon
3757;Albert;Wszoła
3758;Kamila;Uliczka
3759;Apolonia;Martin
3760;Nela;Tabisz
3761;Jakub;Złotnik
3762;Marika;Januszewicz
3763;Wojciech;Grzesiek
3764;Julianna;Maciejko
3765;Jeremi;Zuziak
3766;Marianna;Pryszcz
3767;Alex;Pela
3768;Angelika;Trybała
3769;Sandra;Śliż
3770;Aniela;Milej
3771;Aniela;Mosur
3772;Natasza;Łęgowik
3773;Dorota;Zygmuntowicz
3774;Anita;Zmuda
3775;Anastazja;Szwaj
3776;Witold;Wudarczyk
3777;Alex;Augustynek
3778;Patryk;Krzeszowiec
3779;Wiktor;Dziewit
3780;Adrian;Dobroń
3781;Karina;Oleśkiewicz
3782;Róża;Fyda
3783;Łukasz;Macha
3784;Sebastian;Kroczak
3785;Jerzy;Jaskóła
3786;Tymoteusz;Ośko
3787;Apolonia;Bondyra
3788;Fryderyk;Lalak
3789;Krystyna;Sobstyl
3790;Cezary;Dębosz
3791;Dominik;Królikiewicz
3792;Adrian;Wasil
3793;Gaja;Cebo
3794;Róża;Szwiec
3795;Eliza;Dziechciarz
3796;Marianna;Policht
3797;Szymon;Hamerla
3798;Hubert;Miśko
3799;Julita;Rakus
3800;Justyna;Kohnke
3801;Melania;Holc
3802;Ewelina;Wasilewicz
3803;Angelika;Apanowicz
3804;Ksawery;Golisz
3805;Aurelia;Krzywoń
3806;Łukasz;Kozaczuk
3807;Paweł;Spychaj
3808;Karol;Pietrusiewicz
3809;Ida;Szmelter
3810;Marianna;Gros
3811;Stanisław;Kohut
3812;Kaja;Strzała
3813;Gaja;Świgoń
3814;Ewelina;Fyda
3815;Agnieszka;Siemek
3816;Piotr;Boś
3817;Sara;Wietecha
3818;Alex;Heczko
3819;Sandra;Konieczek
3820;Justyna;Ścieszka
3821;Marika;Bielat
3822;Urszula;Świtaj
3823;Ada;Bieniak
3824;Kornel;Wika
3825;Leonard;Kunc
3826;Rozalia;Saj
3827;Robert;Dąbrówka
3828;Kajetan;Kopyto
3829;Nicole;Bukowiec
3830;Marianna;Kargol
3831;Kornelia;Dąbrówka
3832;Justyna;Kluj
3833;Janina;Drobnik
3834;Eliza;Guzdek
3835;Malwina;Marchlewicz
3836;Kornelia;Warych
3837;Alan;Powązka
3838;Ada;Tyczka
3839;Roksana;Kopik
3840;Rozalia;Bulczak
3841;Ewa;Sych
3842;Adrianna;Karłowicz
3843;Jan;Korab
3844;Jerzy;Karpiak
3845;Szymon;Cimoch
3846;Inga;Suszka
3847;Anita;Pierchała
3848;Rozalia;Kałwa
3849;Bianka;Rudzik
3850;Karina;Wójcikiewicz
3851;Ignacy;Opyrchał
3852;Aniela;Piekacz
3853;Adrian;Pesta
3854;Agnieszka;Jakiel
3855;Sonia;Budrewicz
3856;Krystyna;Holewa
3857;Oskar;Gemza
3858;Michał;Sasak
3859;Andrzej;Wacławczyk
3860;Roksana;Rapa
3861;Ernest;Kozłowicz
3862;Lidia;Kapcia
3863;Olga;Koss
3864;Andrzej;Tywoniuk
3865;Krystyna;Dybał
3866;Sebastian;Gryciuk
3867;Angelika;Wasyluk
3868;Anna Maria;Korniak
3869;Błażej;Budzich
3870;Julita;Kulon
3871;Tola;Durlej
3872;Leon;Ścibisz
3873;Blanka;Doktór
3874;Tomasz;Ryszkiewicz
3875;Tobiasz;Jaźwiec
3876;Eryk;Węgrzynek
3877;Cyprian;Mandrysz
3878;Nela;Kaczan
3879;Marcin;Galuba
3880;Leon;Przerwa
3881;Ryszard;Kościuszko
3882;Tobiasz;Greszta
3883;Patryk;Chwedoruk
3884;Gaja;Krekora
3885;Julianna;Majnusz
3886;Olgierd;Hajdukiewicz
3887;Ryszard;Wąsiewicz
3888;Tymon;Fitrzyk
3889;Wojciech;Fojt
3890;Aleks;Gomoła
3891;Ewa;Gorol
3892;Kornelia;Zera
3893;Kazimierz;Szarpak
3894;Fryderyk;Gołofit
3895;Paweł;Kłósek
3896;Patryk;Panasiewicz
3897;Mieszko;Nazimek
3898;Nela;Nóżka
3899;Anita;Jagiełka
3900;Ada;Hinca
3901;Julianna;Bereś
3902;Klara;Langier
3903;Alan;Gabryel
3904;Tola;Burchard
3905;Marianna;Kiełek
3906;Natasza;Ochnik
3907;Justyna;Stebel
3908;Michał;Knych
3909;Dariusz;Wielgos
3910;Olga;Ziajka
3911;Michał;Figat
3912;Blanka;Wabik
3913;Kornelia;Starościak
3914;Sylwia;Piksa
3915;Sandra;Siewert
3916;Dagmara;Żelazo
3917;Ida;Matyszczak
3918;Urszula;Maszczyk
3919;Julita;Dybał
3920;Anna Maria;Kulus
3921;Anastazja;Orpel
3922;Stefan;Błasik
3923;Maks;Piątkiewicz
3924;Bartek;Sładek
3925;Alex;Skotarek
3926;Agnieszka;Duszczak
3927;Róża;Grab
3928;Ksawery;Wawrzyk
3929;Krystian;Folga
3930;Robert;Świerkosz
3931;Aniela;Wiertel
3932;Marika;Tadeusiak
3933;Tobiasz;Majewicz
3934;Sandra;Mateusiak
3935;Stefan;Wenda
3936;Inga;Bela
3937;Igor;Sankiewicz
3938;Albert;Węgier
3939;Kaja;Reichel
3940;Mikołaj;Getka
3941;Maksymilian;Muskała
3942;Jakub;Kansy
3943;Ewelina;Jędruch
3944;Dorota;Opoka
3945;Kamila;Smykla
3946;Mariusz;Uroda
3947;Ksawery;Gałęza
3948;Witold;Sołek
3949;Leon;Kurzak
3950;Marek;Szmuc
3951;Bartek;Mydlak
3952;Natasza;Gębura
3953;Mateusz;Szybiak
3954;Franciszek;Monkiewicz
3955;Aniela;Lichoń
3956;Tadeusz;Berus
3957;Tymoteusz;Zaczyk
3958;Patryk;Mitoraj
3959;Aleksander;Sznura
3960;Eryk;Malarczyk
3961;Adrian;Tłuczek
3962;Wiktor;Roczniak
3963;Julita;Stuglik
3964;Iwo;Żmija
3965;Sandra;Hejna
3966;Adrianna;Piekart
3967;Cezary;Wenda
3968;Marianna;Wyciszkiewicz
3969;Lidia;Łodej
3970;Dariusz;Liśkiewicz
3971;Nicole;Jakóbik
3972;Urszula;Karczmarek
3973;Anastazja;Sypuła
3974;Dagmara;Galek
3975;Tobiasz;Wołodźko
3976;Antoni;Siwczak
3977;Iwo;Skutnik
3978;Albert;Kalisiak
3979;Justyna;Niedojadło
3980;Adam;Tofil
3981;Cyprian;Sadza
3982;Nela;Jamroz
3983;Ida;Pawlonka
3984;Hubert;Mokwa
3985;Mieszko;Blank
3986;Dorota;Kuśmider
3987;Ewelina;Kaźmierczyk
3988;Ada;Kowaluk
3989;Kajetan;Kołak
3990;Julianna;Kasper
3991;Kornel;Bandyk
3992;Aniela;Balik
3993;Kamila;Jeszke
3994;Cezary;Krzyżostaniak
3995;Sara;Petrus
3996;Wiktor;Dzienniak
3997;Jakub;Korbut
3998;Inga;Kowalak
3999;Nikodem;Maksimowicz
4000;Aurelia;Kołton
4001;Dagmara;Jędrusiak
4002;Aniela;Zacharek
4003;Melania;Krępa
4004;Karol;Malewicz
4005;Julianna;Dąbrowicz
4006;Gaja;Romejko
4007;Dagmara;Duczmal
4008;Ksawery;Golda
4009;Kajetan;Lampa
4010;Sandra;Sprycha
4011;Olga;Magier
4012;Urszula;Rosłoń
4013;Fryderyk;Rezler
4014;Gustaw;Fraszczyk
4015;Liwia;Zmuda
4016;Natan;Żbik
4017;Marianna;Pociask
4018;Igor;Hyży
4019;Eryk;Marat
4020;Sebastian;Sierżant
4021;Leonard;Macha
4022;Apolonia;Hrabia
4023;Damian;Buchalik
4024;Marcel;Krenc
4025;Mariusz;Mały
4026;Artur;Drywa
4027;Norbert;Peciak
4028;Kornelia;Kałwa
4029;Patryk;Kral
4030;Melania;Wojtera
4031;Lidia;Nestorowicz
4032;Robert;Bosek
4033;Lidia;Juśkiewicz
4034;Kamil;Bender
4035;Sebastian;Wowra
4036;Kamil;Kościuszko
4037;Apolonia;Abramczuk
4038;Marcel;Walo
4039;Kalina;Herbut
4040;Kamil;Mateusiak
4041;Oliwier;Pyś
4042;Andrzej;Koj
4043;Albert;Surdel
4044;Aniela;Czerniakiewicz
4045;Franciszek;Filiks
4046;Józef;Druszcz
4047;Stanisław;Palica
4048;Kalina;Haremza
4049;Mariusz;Trzop
4050;Aniela;Kempka
4051;Dawid;Piesik
4052;Leon;Kamela
4053;Tadeusz;Strawa
4054;Nela;Pompa
4055;Inga;Małyszka
4056;Sonia;Raczkiewicz
4057;Apolonia;Graban
4058;Adrianna;Gumienna
4059;Emil;Ryndak
4060;Apolonia;Kłysz
4061;Ryszard;Szaruga
4062;Ada;Pasiut
4063;Gaja;Bitner
4064;Marcelina;Kochman
4065;Gustaw;Łuczkiewicz
4066;Kazimierz;Skoneczna
4067;Ida;Capiga
4068;Gustaw;Babij
4069;Błażej;Kuświk
4070;Andrzej;Uziębło
4071;Mateusz;Moździerz
4072;Eliza;Złotek
4073;Maciej;Samol
4074;Aniela;Buczma
4075;Malwina;Solich
4076;Inga;Borczyk
4077;Eryk;Rajman
4078;Maks;Thomas
4079;Maks;Grzejszczak
4080;Klara;Lato
4081;Kamila;Kubisz
4082;Malwina;Rykała
4083;Gaja;Balawender
4084;Kamila;Doliwa
4085;Aurelia;Kossak
4086;Fabian;Kusio
4087;Urszula;Dąbkiewicz
4088;Angelika;Huszcza
4089;Kornelia;Gryska
4090;Marika;Palica
4091;Gaja;Kowara
4092;Szymon;Białka
4093;Patryk;Żabka
4094;Marcelina;Lipowicz
4095;Ksawery;Burdach
4096;Aurelia;Calik
4097;Grzegorz;Roszko
4098;Aurelia;Budkiewicz
4099;Ewa;Strug
4100;Aurelia;Wypchło
4101;Adrian;Buś
4102;Oskar;Dmoch
4103;Tobiasz;Młyńczyk
4104;Elżbieta;Jagiełka
4105;Anna Maria;Świtaj
4106;Bianka;Kozon
4107;Aniela;Droździel
4108;Marek;Solich
4109;Maciej;Superson
4110;Apolonia;Sztuczka
4111;Franciszek;Jędral
4112;Kazimierz;Kohnke
4113;Kamila;Fit
4114;Artur;Elias
4115;Marianna;Myszak
4116;Blanka;Czopik
4117;Liwia;Konrad
4118;Lidia;Dudzicz
4119;Julian;Skrobot
4120;Elżbieta;Kręcisz
4121;Olga;Watras
4122;Liwia;Barcz
4123;Sara;Gryciuk
4124;Nikodem;Rzucidło
4125;Tadeusz;Długajczyk
4126;Olga;Smoczyk
4127;Marek;Maszota
4128;Anna Maria;Organiściak
4129;Agnieszka;Barteczko
4130;Józef;Kanarek
4131;Agnieszka;Skrobot
4132;Gabriel;Kęsek
4133;Gustaw;Mosur
4134;Cezary;Szczesiak
4135;Sara;Szyndler
4136;Urszula;Dyjas
4137;Natasza;Capała
4138;Oliwier;Naglik
4139;Fabian;Łokaj
4140;Gaja;Ptok
4141;Roksana;Łągiewka
4142;Natasza;Lipowicz
4143;Krystyna;Madzia
4144;Artur;Rudzik
4145;Róża;Portka
4146;Leonard;Bruś
4147;Radosław;Bałazy
4148;Kamila;Kwinta
4149;Leon;Świerkosz
4150;Kajetan;Kudłacz
4151;Konstanty;Wakuła
4152;Julian;Jędrak
4153;Rozalia;Łuc
4154;Julianna;Kandzia
4155;Maciej;Tałaj
4156;Melania;Doroz
4157;Konstanty;Lorenz
4158;Mariusz;Rurarz
4159;Gaja;Paliga
4160;Kornelia;Nasiadka
4161;Aurelia;Jarkiewicz
4162;Roksana;Ułanowicz
4163;Błażej;Ostapczuk
4164;Kazimierz;Sapeta
4165;Krystian;Błądek
4166;Bianka;Jasica
4167;Karol;Wygoda
4168;Monika;Knapek
4169;Karina;Dziduch
4170;Bartek;Marat
4171;Kamila;Szarpak
4172;Marcelina;Janasz
4173;Aurelia;Łaszczyk
4174;Blanka;Suda
4175;Roksana;Śledzik
4176;Olga;Malara
4177;Jędrzej;Nagórka
4178;Justyna;Cudzich
4179;Alex;Radziewicz
4180;Olga;Rejniak
4181;Olga;Albin
4182;Karina;Wichary
4183;Karina;Druszcz
4184;Albert;Neska
4185;Julianna;Słomiany
4186;Maciej;Skocz
4187;Aurelia;Sacharczuk
4188;Wiktor;Lemanowicz
4189;Ewa;Jędruch
4190;Kamil;Daniec
4191;Marcelina;Pachołek
4192;Piotr;Wiciak
4193;Bianka;Nyk
4194;Marcelina;Zbróg
4195;Julita;Żmija
4196;Elżbieta;Kułach
4197;Sylwia;Grabczak
4198;Ada;Drobot
4199;Stanisław;Rembisz
4200;Mikołaj;Tabak
4201;Igor;Kmak
4202;Olgierd;Drygas
4203;Julianna;Ciak
4204;Igor;Lorens
4205;Bartek;Duszkiewicz
4206;Albert;Stochmal
4207;Karol;Królikiewicz
4208;Adrianna;Dyczko
4209;Konrad;Wochnik
4210;Ignacy;Jamrożek
4211;Radosław;Ziegert
4212;Anastazja;Kurcz
4213;Olga;Łupina
4214;Bartek;Łyś
4215;Roksana;Tomaszkiewicz
4216;Kornelia;Jasnoch
4217;Ada;Januchta
4218;Nicole;Linkiewicz
4219;Kacper;Kandzia
4220;Natan;Wiaderek
4221;Cezary;Kręcichwost
4222;Blanka;Hartman
4223;Lidia;Senger
4224;Julianna;Plizga
4225;Urszula;Szelest
4226;Mieszko;Waraksa
4227;Andrzej;Kidawa
4228;Anna Maria;Liedtke
4229;Karina;Grzenia
4230;Elżbieta;Stosik
4231;Maks;Świerad
4232;Klara;Kośnik
4233;Nela;Ledzion
4234;Krystian;Warych
4235;Tola;Armatys
4236;Maurycy;Sutor
4237;Urszula;Nabiałek
4238;Tola;Kliber
4239;Olaf;Walo
4240;Józef;Kurz
4241;Sylwia;Koziarz
4242;Jacek;Hapka
4243;Sara;Musiolik
4244;Olgierd;Woszczyna
4245;Jacek;Ligas
4246;Paweł;Pleśniak
4247;Juliusz;Dreszer
4248;Adam;Sprawka
4249;Monika;Sereda
4250;Mateusz;Kutek
4251;Wojciech;Kowara
4252;Kornel;Łyczek
4253;Konstanty;Kontny
4254;Gustaw;Duchnik
4255;Konrad;Gęca
4256;Julianna;Zegadło
4257;Daniel;Stebel
4258;Anita;Procek
4259;Kornelia;Tyka
4260;Sara;Wojtarowicz
4261;Apolonia;Gruszczyk
4262;Natan;Melka
4263;Marika;Borak
4264;Cezary;Paprotny
4265;Sara;Szwiec
4266;Ignacy;Roszko
4267;Tadeusz;Fierek
4268;Anita;Fedak
4269;Anna Maria;Cierpisz
4270;Antoni;Sałuda
4271;Fabian;Jachna
4272;Igor;Kiełbowicz
4273;Witold;Toborek
4274;Oliwier;Janczura
4275;Norbert;Chołody
4276;Aleks;Szczepaniec
4277;Klara;Janic
4278;Krzysztof;Cieniuch
4279;Aleksander;Płodzień
4280;Sara;Lampart
4281;Bianka;Wiertel
4282;Patryk;Czylok
4283;Krystyna;Nijak
4284;Franciszek;Anioła
4285;Janina;Szybiak
4286;Krystian;Hornik
4287;Ada;Darłak
4288;Elżbieta;Kołaczek
4289;Robert;Łaszcz
4290;Blanka;Imiela
4291;Anna Maria;Korzekwa
4292;Sonia;Siatka
4293;Tola;Ceynowa
4294;Tymon;Wowra
4295;Michał;Siemieńczuk
4296;Julita;Kniaź
4297;Franciszek;Parkitna
4298;Cezary;Głowiak
4299;Jakub;Dejneka
4300;Eryk;Ignatiuk
4301;Józef;Pakosz
4302;Dominik;Stempniak
4303;Angelika;Klupś
4304;Konstanty;Igras
4305;Anita;Ludwiniak
4306;Janina;Sadza
4307;Róża;Kołak
4308;Kaja;Henke
4309;Melania;Gaudyn
4310;Anita;Małyszka
4311;Gaja;Grotek
4312;Julianna;Aleksander
4313;Albert;Chaber
4314;Roksana;Dytko
4315;Lidia;Długozima
4316;Gaja;Szarejko
4317;Anita;Zdonek
4318;Bianka;Maciejko
4319;Łukasz;Ułanowicz
4320;Aniela;Chwalisz
4321;Aniela;Ankiewicz
4322;Wiktor;Skutnik
4323;Jan;Budner
4324;Inga;Wawrzyn
4325;Melania;Szyca
4326;Przemysław;Machul
4327;Marianna;Gietka
4328;Agnieszka;Markiel
4329;Kajetan;Słowiak
4330;Jan;Trąbka
4331;Angelika;Forysiak
4332;Angelika;Żal
4333;Jan;Karpik
4334;Julianna;Dzienis
4335;Kaja;Krzosek
4336;Mateusz;Banak
4337;Patryk;Tyniec
4338;Marek;Kruzel
4339;Robert;Wiaderek
4340;Kamil;Wawryniuk
4341;Tobiasz;Filas
4342;Kaja;Kapka
4343;Mieszko;Wiercigroch
4344;Karina;Solnica
4345;Filip;Wiesiołek
4346;Ewelina;Sorbian
4347;Dawid;Rykała
4348;Tola;Drobot
4349;Sara;Mendak
4350;Juliusz;Solarek
4351;Gabriel;Gogol
4352;Marika;Rudolf
4353;Ada;Zagrajek
4354;Leon;Głownia
4355;Miłosz;Gwardiak
4356;Mateusz;Mak
4357;Lidia;Hirsch
4358;Daniel;Sobstyl
4359;Krystyna;Kuba
4360;Mikołaj;Bełza
4361;Kajetan;Domian
4362;Angelika;Penar
4363;Mikołaj;Błażejewicz
4364;Dawid;Komuda
4365;Mateusz;Władyka
4366;Robert;Hejna
4367;Maks;Makieła
4368;Franciszek;Mieloch
4369;Bianka;Salawa
4370;Iwo;Worach
4371;Krystyna;Janic
4372;Klara;Mućka
4373;Kazimierz;Nastały
4374;Marianna;Oleksiewicz
4375;Ksawery;Roś
4376;Alan;Frycz
4377;Krzysztof;Niechciał
4378;Inga;Naczk
4379;Eryk;Suchoń
4380;Jacek;Pacholak
4381;Konstanty;Świerkot
4382;Nela;Dziuban
4383;Jakub;Ćwirko
4384;Fabian;Wypchło
4385;Sara;Kaźmierczyk
4386;Aniela;Grabas
4387;Ada;Wudarczyk
4388;Kornelia;Halama
4389;Malwina;Talaśka
4390;Urszula;Romańczyk
4391;Sandra;Duchnik
4392;Igor;Kretowicz
4393;Kazimierz;Haponiuk
4394;Ida;Węgrzynek
4395;Dorota;Jenek
4396;Julita;Machowiak
4397;Anita;Sypień
4398;Piotr;Herok
4399;Marcelina;Loba
4400;Antoni;Sporysz
4401;Wiktor;Łakota
4402;Robert;Podpora
4403;Miłosz;Idzi
4404;Anna Maria;Drozda
4405;Iwo;Tadeusiak
4406;Eryk;Warczak
4407;Patryk;Witas
4408;Dorota;Kamyszek
4409;Justyna;Pikula
4410;Kornelia;Łukowiak
4411;Mikołaj;Gromala
4412;Ewa;Praczyk
4413;Hubert;Loska
4414;Maks;Chwedoruk
